Ex,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96
475.0700073,0.134894503,0.175931519,0.179039558,0.174582278,0.187740779,0.210866665,0.155464878,0.163578486,0.183044409,0.132751187,0.130569166,0.155224806,0.338940984,0.163218221,0.182631692,0.284046328,0.309283411,0.213299489,0.330731427,0.165661683,0.252048528,0.389252549,0.24974825,0.292624837,0.354675774,0.565025929,0.277575169,0.183987636,0.306225214,0.283621464,0.426323894,0.500901286,0.453348044,0.388414476,0.478338782,0.396845732,0.411405031,0.456035141,0.342647556,0.19846553,0.399126593,0.413486157,0.465203229,0.546076123,0.432550643,0.428323183,0.296648387,0.376081679,0.420017663,0.438133571,0.313031439,0.199591909,0.353663329,0.380238596,0.434549872,0.517142121,0.252297614,0.189319152,0.318281535,0.224950287,0.482019547,0.427529577,0.375711057,0.286111388,0.371448938,0.39429662,0.383455966,0.438065592,0.392949376,0.282378379,0.226819877,0.274283264,0.351814376,0.39918183,0.310047137,0.413699972,0.287331568,0.198768573,0.246451961,0.338516699,0.329778211,0.260711985,0.289298074,0.283408867,0.320361691,0.272667604,0.305512803,0.283018099,0.337583499,0.385651337,0.287857937,0.240099179,0.291553156,0.3009948,0.384444254,0.180357995
475.9700012,-0.044652067,0.06586276,-0.033477966,0.074674189,0.009023473,0.012183644,0.139773026,0.030896023,0.124898762,-0.04198439,0.055503219,0.120270133,0.147375241,0.143512383,0.27043286,0.218474686,0.174114138,0.130534694,0.218509942,0.121697098,0.200148642,0.283530831,0.132572576,0.321241111,0.392683934,0.588522267,0.454597782,0.273674827,0.366401386,0.198967125,0.483975302,0.381411236,0.440561097,0.285309505,0.414220583,0.43887959,0.499825131,0.416557144,0.349246662,0.344830226,0.497464489,0.319703829,0.464466613,0.499570798,0.432035666,0.413835358,0.32039116,0.348149728,0.406819463,0.44012475,0.395698547,0.274685383,0.13266848,0.488173366,0.307573378,0.609035492,0.224585384,0.142126516,0.29777506,0.206399709,0.352958322,0.197522819,0.377760291,0.325416028,0.313555211,0.179818541,0.501405478,0.317713022,0.419203043,0.295592725,0.21429351,0.261767834,0.244189348,0.270763125,0.20490713,0.368816998,0.209218424,0.306427535,0.204608079,0.322961207,0.278963145,0.223727252,0.160357814,0.321213003,0.26679134,0.205029588,0.298236873,0.380163696,0.338573065,0.355910953,0.29660603,0.214712422,0.367748138,0.282378193,0.205934118,0.266213264
477.0100098,0.105539545,0.074326977,0.050004005,0.003737077,0.004929379,0.015305229,0.054000251,0.228713766,0.164704502,0.095914572,0.078472927,0.012733825,0.268008545,0.158085942,0.194005743,0.188363418,0.269980207,0.115339667,0.246168986,0.19474633,0.23701553,0.202359065,0.099958867,0.220853433,0.358106332,0.53467487,0.27720304,0.179822059,0.309875535,0.162504138,0.424911844,0.31077023,0.379722523,0.339901941,0.358527916,0.310742872,0.439903187,0.506456481,0.384995477,0.254141586,0.627483295,0.3228298,0.45299782,0.505298303,0.518178569,0.525859701,0.238330143,0.318969594,0.408265293,0.482980341,0.339043975,0.130787984,0.280059785,0.418486804,0.363126457,0.461249918,0.258714408,0.280609369,0.364438593,0.298033565,0.506234437,0.274333715,0.363337725,0.321813345,0.350617051,0.334635645,0.346148044,0.395337045,0.422482193,0.388078839,0.342026234,0.243399441,0.222818508,0.373527273,0.30640985,0.407291397,0.360842927,0.240763455,0.358838125,0.356895908,0.382216378,0.355431779,0.203494622,0.269256159,0.252663969,0.216417341,0.212927966,0.342706486,0.336951389,0.312058463,0.355798616,0.286693825,0.335911407,0.353813781,0.394211276,0.379681571
478.0499878,0.065545712,0.114563365,0.038384032,0.117177445,0.023341943,0.040804755,0.040062975,-0.004048184,0.090534169,0.050478939,0.013735693,-0.043731117,0.375715826,0.203046862,0.227599654,0.260718022,0.236087177,0.092666764,0.319864664,0.189332444,0.179297883,0.179555107,0.222773198,0.282369528,0.370284647,0.63930589,0.267934889,0.268648684,0.328816831,0.232711956,0.392102569,0.241721049,0.390687853,0.440789253,0.474814475,0.386646211,0.366511941,0.490531623,0.481983006,0.385545552,0.351193488,0.320322156,0.525000274,0.595195591,0.408272773,0.575321019,0.271523923,0.342743546,0.475182999,0.459108431,0.416028488,0.247249413,0.360872913,0.421198267,0.376327951,0.651383925,0.327872831,0.274678309,0.337115455,0.337820876,0.484611232,0.466390152,0.461058129,0.206686664,0.461037654,0.306471456,0.593336452,0.53485452,0.473552603,0.477838207,0.211393688,0.231007475,0.286842183,0.370250122,0.187965066,0.333284036,0.129388765,0.184307591,0.120959149,0.270950929,0.399081723,0.165968479,0.196973504,0.191454203,0.25723745,0.26215078,0.264699475,0.374212162,0.279338644,0.289873407,0.303471313,0.279915796,0.366552935,0.335883335,0.23819922,0.267177419
478.9500122,0.177643552,0.21127075,0.185893938,0.149959624,0.068425976,0.034306493,0.154745325,0.202645645,0.218250319,0.088584751,0.095099978,0.104081139,0.33034879,0.187637061,0.209156409,0.201308504,0.201574653,0.215483025,0.262647748,0.255775303,0.19880949,0.408573031,0.202787191,0.292779624,0.331227452,0.373623997,0.105400518,0.249843627,0.16338715,0.057644948,0.308682144,0.342199296,0.306478053,0.26235047,0.247610182,0.258292913,0.277350336,0.26881808,0.308387905,0.391997606,0.420049518,0.243016511,0.367352009,0.351484418,0.275028765,0.408754677,0.187078029,0.281764746,0.449898733,0.480913443,0.281141026,0.280918254,0.379530055,0.32829882,0.254974497,0.654620333,0.374632163,0.184960021,0.373653485,0.39907123,0.403619571,0.219812585,0.459581835,0.371692671,0.412291331,0.354989721,0.338963015,0.393844826,0.353729619,0.363983465,0.206900774,0.28103183,0.221841933,0.349530207,0.244721727,0.388351398,0.309446292,0.228139194,0.318562703,0.379993098,0.340135591,0.203733252,0.244986491,0.284437167,0.270515965,0.292222487,0.206164079,0.246501403,0.411503868,0.252005802,0.208535777,0.317456799,0.328801529,0.297328161,0.297465699,0.216430547
480,0.220607292,0.214613806,0.166296165,0.108853411,0.153114643,0.214533921,0.146436464,0.230817046,0.200224008,0.148534354,0.152756404,0.133904975,0.412481781,0.185368117,0.202723559,0.247284587,0.282216962,0.301494982,0.336518791,0.292913344,0.27965283,0.267298039,0.324023243,0.301900353,0.442507541,0.45516113,0.303801006,0.257932222,0.120031899,0.249694353,0.369119769,0.311453378,0.408009714,0.257303154,0.316195732,0.399994111,0.47884596,0.504555827,0.345551198,0.22450625,0.426959401,0.408387696,0.381756162,0.534301048,0.405052429,0.27445597,0.260999566,0.290764993,0.415151063,0.411657933,0.262123737,0.27257875,0.415843282,0.291170064,0.404731516,0.589244965,0.294825379,0.346117888,0.324242178,0.246791665,0.370230678,0.214393977,0.453054491,0.376399938,0.343508366,0.4484323,0.283072982,0.436735872,0.506514315,0.35272095,0.230159376,0.345515434,0.200763073,0.273291688,0.280477744,0.287207048,0.154820424,0.199219491,0.18438473,0.186874997,0.349238645,0.197133224,0.169792291,0.280194651,0.163213696,0.260012161,0.230223518,0.248870205,0.245717626,0.25104038,0.350326251,0.24074642,0.218016695,0.228034418,0.279373568,0.142111223
481.0599976,0.106857758,0.127793696,-0.047422154,-0.037739065,0.021975767,0.056932438,0.01114377,0.138477009,0.094878566,0.108422514,0.01473264,0.059852306,0.400772925,0.163566198,0.305200662,0.193143185,0.132285323,0.146008905,0.09885579,0.208214458,0.174955588,0.230664607,0.230196144,0.217153665,0.32358861,0.404024482,0.312959671,0.299089313,0.307661772,0.272496045,0.398508161,0.435170472,0.494468153,0.230053782,0.363559246,0.315905869,0.411468923,0.36757198,0.282704741,0.335848689,0.447298646,0.306142896,0.554088831,0.511796415,0.547133029,0.445526272,0.241873562,0.398223311,0.262038678,0.473105013,0.347598106,0.297774911,0.297489405,0.286745429,0.485478789,0.594627857,0.33997032,0.148184225,0.355752319,0.402225643,0.450187743,0.317496061,0.466464192,0.423306018,0.4152098,0.254026324,0.448493063,0.422353864,0.398003519,0.457619369,0.270144701,0.43218565,0.201402996,0.269461636,0.275457863,0.26720852,0.220205668,0.198745776,0.275142226,0.274601821,0.231595878,0.156462032,0.114306081,0.300704215,0.196725462,0.255140964,0.272082601,0.209404368,0.320815448,0.259910885,0.306470279,0.25118861,0.339232955,0.266638432,0.234793309,0.203948591
481.9599915,0.169572201,0.106384482,0.076641496,0.044800896,0.076587755,0.010371063,0.033510175,0.175529536,0.140078198,0.022267591,0.133928191,0.054908026,0.349821862,0.14798018,0.200854775,0.144382354,0.20675185,0.202660736,0.222005244,0.134409498,0.204040315,0.256911989,0.249621864,0.088614773,0.417264223,0.472539753,0.411144912,0.287383229,0.313207239,0.255693868,0.322551787,0.338178247,0.476964831,0.284244433,0.324825406,0.32882005,0.413061827,0.466227263,0.521101058,0.363132298,0.540832996,0.345672876,0.440748274,0.610551775,0.58942765,0.596850812,0.298436731,0.384773493,0.471859157,0.441401809,0.465932757,0.326359779,0.327936739,0.368712783,0.438506693,0.68454048,0.373461753,0.319840431,0.411403507,0.339222044,0.47988221,0.372155488,0.496895611,0.435469657,0.376636118,0.334760129,0.490100473,0.523776174,0.373828113,0.387854487,0.323068112,0.39869529,0.256235626,0.215151843,0.240048047,0.367894229,0.210271921,0.190359306,0.194633242,0.190505695,0.312478419,0.139110919,0.197084334,0.238535609,0.308798607,0.081495073,0.131227266,0.236411389,0.357527222,0.220019903,0.402970728,0.245974865,0.257918801,0.271680709,0.260063376,0.26630595
483.0299988,0.11007102,0.093204604,0.067984464,0.136943126,0.110901067,0.070171999,0.113774965,0.117504263,0.140925402,0.07657663,0.138121048,0.102827543,0.42229698,0.174685771,0.216258476,0.258167604,0.266679177,0.168857152,0.172875607,0.279825369,0.177755976,0.326164076,0.160400758,0.194570431,0.424371321,0.478816558,0.278406877,0.243598569,0.220962647,0.207828674,0.364727039,0.35520472,0.43872397,0.230727572,0.402232874,0.341691751,0.353630055,0.383379895,0.411927778,0.374989916,0.387216169,0.405309487,0.441462595,0.543467451,0.59839784,0.512623299,0.339600075,0.222909126,0.536385583,0.535124646,0.404207455,0.279468523,0.402662771,0.411865639,0.430680471,0.717655646,0.333570736,0.30855407,0.488077568,0.321538644,0.46155672,0.34467973,0.370851504,0.382694529,0.585224198,0.417952584,0.47746663,0.41279103,0.372310894,0.349262135,0.313371228,0.269805031,0.241913879,0.281746769,0.266218821,0.20732514,0.268395925,0.277167851,0.287320966,0.299419219,0.322583878,0.234043995,0.219590181,0.313394839,0.371083641,0.297668779,0.305259401,0.26903885,0.30123424,0.306534791,0.34136256,0.269962514,0.331088835,0.361958915,0.342124069,0.3182899
483.9299927,0.075666583,0.119608368,0.13610335,0.154192734,0.11573414,0.111528764,0.092195186,0.209779593,0.183748308,0.093050416,0.083538379,0.073971513,0.400577742,0.178859296,0.289510625,0.217217195,0.271682548,0.26380791,0.287743139,0.240329239,0.278180796,0.26640253,0.294662881,0.326928752,0.341682129,0.391238622,0.237915389,0.243280701,0.256450616,0.232292913,0.373262279,0.34537565,0.396915965,0.345695786,0.404196821,0.303811394,0.355736814,0.405718111,0.380817734,0.318960689,0.352453284,0.291147016,0.488934033,0.579460673,0.411366157,0.445778899,0.294708781,0.327819429,0.454214959,0.480772584,0.327681809,0.243295341,0.346965223,0.38496518,0.398078411,0.626096218,0.297953247,0.26908335,0.382267444,0.393303602,0.413663953,0.323477565,0.416544824,0.449423312,0.539417832,0.341458051,0.464970767,0.424016087,0.483843534,0.323296606,0.280747651,0.263738274,0.387019686,0.353588425,0.246499531,0.265043654,0.2831567,0.257062621,0.298027389,0.301239513,0.370469771,0.163983628,0.260168217,0.297314994,0.233198248,0.267936729,0.334619723,0.315109394,0.318839572,0.249484934,0.3415884,0.26952567,0.365453474,0.281594731,0.320785753,0.282287426
485,0.132516742,0.10955853,0.104189299,0.153306276,0.191654176,0.13556131,0.150182649,0.129573286,0.222987056,0.146031544,0.096150473,0.098673441,0.403293625,0.267994359,0.268256381,0.208040714,0.264139578,0.30029501,0.309100345,0.211059719,0.274289042,0.313259467,0.235452041,0.349133149,0.323194902,0.463869791,0.258248728,0.272759121,0.204341989,0.257320683,0.306213688,0.342554938,0.411565524,0.287957411,0.364756774,0.366205972,0.451705378,0.371081721,0.350901466,0.247894268,0.367678981,0.368660759,0.351019364,0.528132122,0.420588177,0.47659127,0.197501566,0.250754755,0.338860393,0.460254699,0.413251638,0.301934868,0.276802242,0.390981525,0.422909081,0.552816868,0.277987868,0.225520939,0.401426673,0.410400063,0.539497077,0.362117887,0.389886618,0.445485145,0.433903277,0.349031806,0.46608609,0.351501286,0.42354098,0.39976421,0.263357386,0.359492481,0.304893536,0.319212331,0.204233287,0.280405356,0.38856448,0.308798952,0.342920585,0.270287467,0.332409693,0.182897462,0.232851846,0.288730545,0.291618181,0.290855242,0.256132899,0.177800206,0.302195562,0.296654953,0.380414201,0.31275834,0.365445597,0.277898563,0.310767038,0.203864736
486.0599976,0.133780189,0.100664519,0.087481469,0.124140233,0.116376728,0.129035175,0.121621981,0.114495143,0.131637745,0.102308489,0.11617846,0.100013196,0.271081693,0.283867009,0.305657513,0.225523151,0.224513613,0.305426694,0.198862053,0.178260125,0.24414704,0.271091737,0.189401858,0.259479262,0.33642696,0.479635106,0.29230638,0.194656732,0.278607683,0.248457836,0.363664733,0.279028164,0.378614293,0.258943873,0.342010694,0.33384751,0.364365833,0.406731592,0.31763153,0.309527086,0.356983649,0.370597588,0.473614799,0.603512214,0.453274058,0.493871318,0.217274608,0.337992238,0.442965632,0.354259288,0.33502326,0.265261805,0.392705416,0.439245975,0.320681071,0.566535121,0.343324637,0.206229424,0.279522007,0.362441754,0.383543318,0.324810242,0.440719491,0.450124448,0.455058342,0.220118856,0.405237025,0.34439156,0.384960836,0.311187392,0.23710469,0.241565412,0.20635453,0.336954684,0.205242456,0.217093767,0.241280944,0.293493123,0.211458818,0.261359931,0.341358156,0.256747664,0.16349496,0.265135081,0.186429457,0.207043813,0.274123968,0.272727908,0.31641692,0.315935762,0.356775225,0.251150728,0.283413709,0.261339159,0.351207287,0.272154064
486.9599915,0.118744664,0.082251393,0.142792143,0.148110979,0.104791336,0.125117787,0.122330629,0.165934511,0.177973263,0.065846436,0.145627611,0.086731934,0.281503149,0.220624976,0.332189121,0.175500565,0.236926325,0.158837714,0.210764476,0.234688275,0.177858286,0.200279646,0.199698024,0.270126708,0.383903389,0.466236089,0.290406947,0.270333295,0.350260471,0.246931885,0.361077552,0.336301957,0.492656623,0.323438321,0.3908563,0.415170019,0.447003816,0.394028072,0.326896464,0.29857937,0.400538121,0.352539693,0.485216086,0.619381462,0.491179143,0.54981557,0.340065186,0.339071755,0.390648419,0.410803044,0.302269602,0.221980507,0.350120271,0.411043817,0.331378276,0.509341413,0.266178215,0.253734404,0.361335242,0.315706188,0.385714019,0.287938887,0.373651141,0.355974371,0.388073349,0.428821975,0.307538265,0.405068452,0.407196546,0.305358196,0.277862424,0.225997845,0.193910219,0.275034286,0.162158601,0.200725533,0.248972423,0.224062927,0.173455052,0.238543011,0.239078619,0.14304959,0.193210728,0.292242713,0.136913456,0.188236915,0.287299611,0.201893143,0.300644375,0.169962786,0.234335281,0.178656183,0.300964572,0.21340058,0.274111487,0.253535874
488.0299988,0.190092037,0.133712309,0.100758496,0.096771474,0.193887125,0.101037036,0.121069397,0.209225501,0.187170322,0.080616708,0.154930378,0.068318206,0.273384194,0.236778121,0.271219174,0.274805973,0.20181867,0.198630895,0.252087961,0.164260338,0.223757069,0.290814142,0.215792532,0.239318321,0.351763353,0.415306672,0.270014271,0.231748298,0.210356966,0.175357565,0.30590333,0.293449,0.457613572,0.230483428,0.34980996,0.37179099,0.42870377,0.350383654,0.319287345,0.283139154,0.359642729,0.271467969,0.44994022,0.498392925,0.417812958,0.633963272,0.227129564,0.309953317,0.367231553,0.393580353,0.298960781,0.31560657,0.352447933,0.368122971,0.405700212,0.546427613,0.272672659,0.305016464,0.375115698,0.338732665,0.495915776,0.295457846,0.355724251,0.438724255,0.295707231,0.304215318,0.402427798,0.347780889,0.465492999,0.302222883,0.26551733,0.278008407,0.231024861,0.308084249,0.249925017,0.219897017,0.248101071,0.25544855,0.249330655,0.255376935,0.30275327,0.17210117,0.180575252,0.241897926,0.223053128,0.27499935,0.273342848,0.211363122,0.253559083,0.288146526,0.346247762,0.273580819,0.427590609,0.2951186,0.230256975,0.233336911
488.9299927,0.0874767,0.173712998,0.117069743,0.176046683,0.0794681,0.128460697,0.107130653,0.203497275,0.17756003,0.092500492,0.154393121,0.051750197,0.22963941,0.190991162,0.237646668,0.248570099,0.270978003,0.264167189,0.240644067,0.198110386,0.23043397,0.257051944,0.258484184,0.292433052,0.49458921,0.476449758,0.381431639,0.220175415,0.227434069,0.257208109,0.36843878,0.377933711,0.364443779,0.240260229,0.385754436,0.340090215,0.52628243,0.405473262,0.378818989,0.344008416,0.424146324,0.360880554,0.337649196,0.539471328,0.493183047,0.431872189,0.337531,0.324996024,0.340378523,0.469851226,0.338877767,0.318633705,0.440682799,0.435209006,0.354777664,0.476105839,0.342449009,0.217809349,0.350156248,0.230467856,0.447051138,0.316272199,0.418859929,0.511183083,0.407437861,0.310504764,0.388516009,0.45225361,0.373410672,0.348659277,0.257132024,0.235158026,0.323304296,0.325274438,0.220954522,0.225537062,0.246394917,0.271353275,0.253256619,0.311553329,0.309511304,0.188276634,0.203449458,0.306468397,0.225249186,0.24537468,0.235343337,0.235969394,0.296239734,0.289753884,0.319354802,0.24869436,0.346820801,0.32032159,0.205789104,0.195900455
490,0.170148322,0.171529243,0.0853306,0.141310984,0.114594625,0.141556526,0.120005811,0.174303645,0.182755867,0.089513542,0.116438756,0.040918559,0.284002656,0.19909575,0.307936961,0.213975722,0.167206371,0.228083367,0.221944684,0.250579054,0.209485615,0.326334918,0.207089612,0.300258482,0.388069966,0.471237221,0.313599207,0.108386652,0.206048527,0.267780223,0.411904284,0.343263962,0.449931481,0.274724671,0.297732153,0.224996769,0.475518593,0.327941486,0.394889035,0.486608007,0.349451729,0.352969774,0.31751261,0.609159448,0.425462821,0.487824955,0.269505867,0.269117036,0.354721287,0.400503794,0.315577546,0.220552186,0.359805981,0.319685319,0.317854324,0.478331307,0.268643478,0.240490416,0.356551269,0.387413571,0.421387115,0.231027791,0.43897886,0.446734974,0.341816226,0.328370193,0.326138655,0.282838235,0.353668759,0.238717386,0.291305492,0.253399411,0.310310643,0.349700939,0.267105233,0.326493334,0.264200013,0.23220348,0.301363301,0.310737681,0.332679611,0.239310693,0.193491917,0.351449501,0.23093025,0.205925267,0.237964313,0.201418918,0.19620591,0.246739384,0.311836701,0.273430418,0.314646196,0.232594784,0.282216113,0.195785847
491.0400085,0.096097787,0.101487038,0.107044046,0.084659164,0.066012775,0.065189448,0.126166415,0.111252864,0.090248612,0.068044026,0.119687972,0.029041384,0.21615116,0.195338157,0.216195849,0.216840607,0.253450123,0.241116521,0.263868925,0.225742382,0.229165939,0.300020454,0.208985371,0.237698388,0.357035272,0.419489317,0.214242928,0.095837303,0.194030218,0.131468989,0.29397618,0.293289743,0.297783993,0.163274832,0.27720549,0.193206958,0.330973022,0.366659604,0.31382864,0.317717336,0.347364746,0.305303358,0.460436665,0.55520656,0.35045021,0.453884624,0.159938313,0.26004871,0.28794081,0.473115632,0.254453996,0.313107738,0.370617578,0.314442882,0.267279545,0.446726123,0.308897445,0.197309071,0.325803498,0.294251064,0.403191635,0.270472953,0.511018226,0.491512606,0.285544911,0.3140753,0.352544079,0.356392959,0.315800795,0.263910184,0.162780741,0.222727636,0.160134774,0.214405458,0.253059369,0.198675644,0.194017511,0.18598054,0.13824309,0.242821049,0.309282523,0.113774952,0.1757874,0.203683298,0.152940478,0.254228901,0.183619734,0.241572957,0.203105908,0.214336257,0.239078265,0.185992759,0.315131973,0.218200367,0.146854173,0.228295665
